N,P,K,temperature,humidity,ph,rainfall,label
110.57069006719445,50.20178189731233,35.22861218232533,23.164489750158367,67.806921009229,6.518537449073967,87.70454110272273,cotton
35.14719672139795,49.69486150751851,48.172264109871584,34.144346262074926,95.60076233972826,6.88874797915067,134.7756851447664,papaya
16.673628938242405,71.06493750436043,23.573871459987895,31.542899490845592,46.44711389497359,5.89657178108808,160.64867992980996,pigeonpeas
21.749055568917914,41.150021001155736,22.529565850838903,29.144012556600945,49.06832970785872,6.28496608142033,49.89147997002705,mothbeans
17.801139402845017,60.312149445827224,19.838772103881546,17.568480021778498,22.1458474703972,6.2948984621343715,95.86416144842183,kidneybeans
123.51400142499395,27.79745668326598,25.482132391868188,24.72240719810893,47.667826524198475,6.7848453195912635,177.456921201718,coffee
42.584487794638974,72.75450329901355,24.459145133327986,33.370189790072224,60.48401744382313,7.649553997124461,71.90831553554078,blackgram
20.02746244898652,66.56292253888752,19.18921131489252,23.738148389747746,70.86684687299795,6.549663037401956,40.43998238129899,lentil
19.038004163333543,15.45112527044009,30.581448597258266,26.13575791374116,100.0,5.664550530560188,207.1368059589073,coconut
79.92346264336048,52.99169835000614,40.37136787670857,21.277431597343472,91.99169394688896,6.715564017473864,168.8826153702063,rice
19.331224798689657,15.256021766522194,9.703394065306721,21.33752138224321,94.05520714498655,6.315929959443283,127.11332929677808,orange
134.96931058922036,14.394747492844518,43.5008693200037,28.467190162523153,100.0,6.065522059718332,24.00314362882378,muskmelon
123.07858733858362,18.76001936758348,45.01957702922458,24.4363103012058,80.66923997539625,7.117018884549647,39.35092126796803,watermelon
21.883050290955257,66.84514654693547,19.36906200990016,19.044931785624094,21.919160113494353,5.227674873876462,122.55056669103473,kidneybeans
93.09978550071644,18.883011447542593,52.436564113092004,23.371693486804794,77.07662640023604,5.915879025916311,51.40956332324567,watermelon
112.87515537408817,73.60254917545514,55.79196000296676,28.408672419708157,91.85305628680749,5.832886794994552,87.7126270291573,banana
22.391769225390675,63.24937715100529,21.537151508481976,26.618993788004378,49.24437898837079,5.240923444073733,149.89164978187262,pigeonpeas
14.885491982251274,34.251283947672924,18.80989238717564,30.19460037508742,45.48690418852072,5.696947064122497,55.36952245757695,mothbeans
109.42222098772451,64.50761933027722,54.28847389933367,26.53255188429655,84.52772934953204,6.310772676941932,130.32466221262672,banana
73.78065714464516,57.516177836460606,33.78432695036675,26.917770777264938,87.77641987578649,7.260355515841474,133.30903865891972,jute
134.270048096102,46.93666170153479,44.03403708996197,26.889700574519615,82.66293199375951,7.423451206828034,53.676224884893514,cotton
20.319023398840354,16.63737361029175,38.57023933620707,22.53806331088455,86.20279875619474,6.29795734718911,113.40015841901827,pomegranate
22.020760869085105,64.03157410840254,13.02322827362806,26.250355886756388,44.01199172795915,5.047489673815622,120.52912863145889,pigeonpeas
43.87418846385909,60.055863010411535,84.5730345858197,19.010940318333255,17.357068681598566,8.603864015564431,84.7089916061452,chickpea
79.07782496264336,47.79233756447981,38.455990817365524,21.930023019006075,74.20816330530465,5.949213176884893,76.31203702197236,maize
23.0418603800616,16.687935644670915,26.964831703213672,24.665581028771282,96.11750720624548,5.927255973683935,232.95049942862028,coconut
21.350689775483897,19.905738824014307,36.34437824782614,20.38797209128518,91.04707596532147,6.018515840267426,134.16216248803443,pomegranate
74.47214488981108,43.51472083538112,28.95077840926919,19.969617875602896,90.96669519443608,7.157987085400514,192.52891881330865,rice
19.317476840944376,79.78827986384752,21.629435096142267,26.726009021115082,46.00551793218767,5.563636849061568,157.50863057073028,pigeonpeas
26.778701048425468,130.43626103182214,219.8341357806024,23.5492970299116,91.79997791979434,5.728666148265803,63.55149292190456,grapes
39.8942326527795,76.01976649854579,18.574371965925344,30.45812729000473,65.79796719425067,7.136664092781051,65.23258722370336,blackgram
21.90377907451878,14.873015706840711,31.195070142839594,28.020197462414547,89.69415291808852,6.066535546380262,208.63581142605335,coconut
39.273888238463144,66.40954843232213,90.88419292992381,19.187113444561724,12.236302547629721,7.762360310611904,82.3368343366253,chickpea
42.42199270949148,72.03736844122902,16.173797987737053,25.99425878263522,60.18077631244492,6.735383422993883,75.68487852772479,blackgram
20.559578627292094,16.924698583721142,30.587720254651796,24.0641636447224,97.45289309615876,5.559943033491586,200.79495528387804,coconut
82.34048685220351,39.15704370108689,35.54726583069869,23.74491465656029,68.38104612538504,6.160329654488247,76.61973296442899,maize
100.14235215016942,72.34904599721058,54.439664308275894,30.35949476444306,82.18947865376268,6.766903659370449,80.97224559803793,banana
22.875347989993887,50.428105441170594,20.640364151108965,27.321755441459924,53.539454239518854,6.850506927960097,54.502212915932255,mothbeans
99.31275507013477,87.39297853911856,41.963063800828046,25.51522725913853,79.25761873714218,6.759154917063483,103.2074525199833,banana
25.673293987086467,60.68067229761474,16.68549295243094,19.60763719120975,22.21222500861192,5.6076534504620925,127.8888554473063,kidneybeans
21.00680370342812,18.240039450640467,46.327345922723325,18.283650157044814,86.8085030533111,6.184569953138359,105.16132118906606,pomegranate
41.93790443361573,67.80256385185012,71.32446213699077,18.648718563443207,14.490829067315453,7.975071755384626,74.42459243241929,chickpea
24.08231067585758,17.972901210256303,25.423376703189234,29.18094433811399,100.0,5.624818636462043,218.2042964708053,coconut
18.68182723204982,15.525607481329178,8.644399048827356,21.01838706700716,83.67593282074608,6.949672259380667,92.29399308201684,orange
21.635262825063077,70.2852027539222,19.26125966926668,25.32282840310554,44.59514525843152,5.913926934538364,175.28336715525717,pigeonpeas
93.82073552280073,77.50609546817125,52.03396108285652,27.912498977057066,60.51419814884376,6.408654085531043,127.62279653933912,banana
81.60779234891518,70.89466777672519,55.83466398750806,28.74557482893922,82.32322742275889,5.311568991615812,99.355143685672,banana
21.710433412292645,145.07450093244069,214.6337053600809,23.838128826715042,77.6510163287364,6.166887575721812,129.67432594416542,apple
19.986569554810288,72.37668291096381,17.379917897265646,18.225800595051197,22.168503432710505,6.039640844297258,100.37002057428913,kidneybeans
102.79942049305447,17.24781630183128,51.88413561491669,27.812781953267265,92.06791066844666,6.165322164495251,22.183122926410455,muskmelon
22.258836479407925,49.105330958628684,24.67602234749555,30.050218305163547,80.55349095938608,6.710925351940576,47.65893094168006,mungbean
16.96731681665065,40.98845169281004,20.38271001632991,26.214424969016232,54.13663617120136,6.913885499501025,35.94094276719889,mothbeans
23.059005009737565,19.56157572636286,33.671742979539914,28.069407899272395,100.0,5.851574388439659,162.58180014340033,coconut
69.72718624326893,34.31135313853932,38.51278332779853,21.908827967289003,66.265365136478,6.103505576857469,63.16849856862867,maize
16.25604770630199,141.9114251899756,172.8543528815607,19.07571754361923,92.001648257249,5.8619500489786125,89.06531847295007,apple
16.977066735820994,14.409659124012371,24.744767981095205,26.07474144681422,97.42292103741356,5.903084760728644,160.43035604638763,coconut
20.42050740538043,91.0014823809314,20.88195599713833,18.372940627655204,22.548626523321783,5.893075154883685,111.6164882246165,kidneybeans
18.54207761125881,55.50820568794421,21.595286588799464,26.894158325265394,56.16759139131686,6.700971664645918,45.017673282290566,mothbeans
17.680189061635243,47.60760907103259,20.87352951404657,32.18639586441989,74.71919274697015,7.163752417320209,55.006331239308516,mungbean
15.843657365371321,72.23335102240604,20.96884439294907,24.342938635180783,70.9937701369608,6.41303848260122,49.22885791270978,lentil
111.68781360334059,18.915497716157777,49.61673300301192,22.491954695142965,78.20723264152998,6.6090534057277655,52.56669184568259,watermelon
21.73478454796523,48.64396315125152,22.417177281432007,29.035989552782905,85.17819231886344,6.578574269893634,47.41739516882865,mungbean
18.47046140713089,70.68542909655393,14.991135155355035,25.8307645386856,47.88073369777574,5.336126633207266,127.20955847967097,pigeonpeas
17.23200223230621,53.43375144922989,15.694658005117063,24.28910499377542,45.277359522698916,6.4813036550106276,136.32547119512648,pigeonpeas
20.18517559092252,62.22575627912761,19.60248461523768,27.157154059438298,39.82566107744712,5.88326724591548,126.25018881128689,pigeonpeas
16.05634685323,65.58613058836615,23.987528397747244,19.041772976591922,21.387577521607387,5.195934093930968,95.29230782337822,kidneybeans
78.3956664289582,42.739436979623946,48.08080519120212,20.366128658025527,66.91710120613908,6.042664475069056,60.25870340641336,maize
83.39997504400498,44.0766777143904,49.3127518328083,25.484577015156606,87.9715636139752,6.266236090124704,202.77607295489483,jute
33.717662084228266,43.360780808502064,81.76495562963547,21.601022363021706,17.58585133176248,7.58386376610985,74.10036577241543,chickpea
20.065253618908677,132.69441359910164,220.04800244875605,21.672150825010693,95.68083042600958,6.099823563299681,127.99129931362046,apple
20.435506552353534,13.47802662716033,10.047483668960378,22.326895493234954,92.94833321317952,6.913667697825538,128.77465330349463,orange
127.66404720313061,47.599610322193385,55.03846350049517,24.807880832136608,78.10735169084688,6.457399217152231,71.06907959653314,cotton
77.22887706636668,46.74268022582568,36.02929147094885,24.038693028482346,92.05476726929692,6.456495940617257,212.05135166296824,rice
22.05719668689741,15.175970002762904,30.287985078876897,27.243006019637868,86.81272722917372,5.840519287006725,178.042681064886,coconut
21.932074727384144,159.52968216435656,210.2952307651644,24.67751632456073,80.1679792368539,5.972685516894284,67.23405183124521,grapes
15.472193674182966,58.909096116818006,17.561477699077837,22.11587963285151,62.15042174254609,6.8143398757155245,51.77636595568655,lentil
119.74830870334411,19.09538811322203,54.85015729799425,24.7606821950537,95.29710900289929,6.412797747551551,49.765539393843156,watermelon
26.536218683723426,151.26852661446895,203.73227849032546,21.474270492543646,73.03266989211134,6.042891715367661,64.75135413769716,grapes
21.79591403118312,148.6021694668234,174.35550190202147,24.690828363287707,78.5105028062188,5.695146620594361,97.15273934468091,grapes
30.405333247066,67.27359787422732,20.39939755120099,29.750911715254507,64.85795894170107,7.464903839002266,62.496169548481255,blackgram
19.328280420307777,19.10091544684343,43.89618674374368,21.663836895415773,100.0,5.888830493995704,79.54481616129394,pomegranate
49.046014268486125,80.59286719070106,75.30704555085177,15.760765133421977,16.18033439604634,6.792624253774859,83.87801257021738,chickpea
21.080049254804372,17.908485353668187,29.847835205634745,26.627703562068703,84.61005104578504,6.31419303593183,158.7884631337826,coconut
66.82974902785898,33.86765055470123,49.41469845056778,21.581352645696267,61.52082175896843,6.615961874958431,54.549460142368225,maize
16.198160726737534,49.50901491174185,18.200225691228457,23.544560770328495,68.72056410320133,6.34036862872621,35.510021133539794,lentil
26.90496022939853,118.15268356297587,197.31566950192848,23.094619702980932,73.43223280874972,5.868649896233279,81.6310715078157,grapes
108.28947732116879,16.866563123465397,49.91898053244214,22.786534024541098,82.96208422765635,6.194613878676355,52.87591261140662,watermelon
80.82608057271106,42.417098638712154,35.53040674827059,24.954592017618847,81.39208637400823,6.184259053638969,137.24129863214563,jute
111.36192917080054,29.795814277830196,30.13737608900265,26.73071741810014,58.414633827086554,7.19382793838288,172.5543075853655,coffee
105.0014173866303,32.31336449723673,29.163137330695523,21.36746699973201,50.11143916863686,7.094272305503893,144.48641173455377,coffee
19.436910632102208,67.30743347947863,16.523380604879495,18.400646703986425,20.91565624336987,6.7483172364119905,87.48651934405692,kidneybeans
70.91653576468468,54.144506803353465,33.05556588962337,23.330453350590346,75.54485087138367,6.036185779819805,167.64936388580355,jute
18.890959826433374,47.191439660705264,20.73827040365407,26.9508659724659,57.625163144087324,7.069626744607381,51.301769919041654,mothbeans
18.78996840558159,66.34455770826277,20.834423560492006,18.025542871772895,19.864810427008493,5.71366096699521,87.87587646291087,kidneybeans
90.70044611123218,95.4620472902586,61.80150177504952,26.921711946063315,87.99814668917963,5.577401171749896,121.93473927361518,banana
19.275090801224326,64.35123979776938,21.75648969029191,19.670116058168237,21.531142008067068,5.887707035923411,80.81473905948809,kidneybeans
24.574886340106325,16.861970018930556,36.293288061087424,30.365295188026593,91.42631662129612,7.001295122027796,176.64626328409045,coconut
52.66188245633799,64.82936635269839,38.12243434488483,32.17312239524698,98.98979482828513,6.809787334254626,117.33475221716249,papaya
46.876807479285205,56.20292630461936,49.542874332253895,32.342550374067415,81.64587439170815,6.48138068150541,140.90603607564606,papaya
18.6776436715082,48.967768361467364,22.26850768306756,29.00166318200842,79.026378150874,6.9969835654370485,43.40936969705306,mungbean
18.848674647761275,25.59825444707937,37.86863022020127,30.506857891480852,52.94052845221636,5.802552616385325,68.66231594638259,mango
18.126250878324203,19.97125989668735,42.02424127841486,20.880691376015616,77.7480058203306,5.976110065693086,110.01419542558247,pomegranate
113.41256875809209,18.08709910926316,46.296285758726675,27.404498006722342,93.20444291948925,6.607621077206283,43.248798290947526,watermelon
23.51402537300585,75.0147445386651,20.673527370776327,22.51724096839027,21.62513719397953,5.855663678267172,104.16334971497366,kidneybeans
69.77490883447642,40.46166749005248,38.92805850111721,21.626057394029107,65.29457960946496,6.411877101742692,59.36551099746818,maize
25.02723945729443,137.48485184533595,165.99623532921945,21.73033800209664,93.80244414060569,5.658681260488739,122.72182228507235,apple
39.82436812315393,72.30358598458226,21.48561831392662,27.503807870756706,53.92729567116291,6.991502088289503,70.99408280568014,blackgram
44.30482871615455,65.8087899130884,71.44455463601324,13.69636919734139,15.079483751369702,7.415547904468922,68.15384567418579,chickpea
20.607398545721633,131.5297295618701,211.69323667113025,25.534614725204975,81.93476282438762,6.132313522615294,70.8910873127916,grapes
22.165736477852228,140.40893584714362,177.54005048502643,21.84821234255148,73.72169607032755,6.8182618190708615,75.56860046754109,grapes
116.3863175503152,75.7993945513993,53.44425158530418,26.78027175379613,78.82184405109811,5.691123044878248,131.2332506155628,banana
123.34839852321188,55.67863109695822,49.92965467121713,23.538578055030353,81.98906652898788,6.67335862283877,104.65771782366377,cotton
72.07522691079188,43.26451645507384,41.982070980523,21.87255089439205,76.6062342050842,6.597474884596765,207.3489971332617,rice
18.181643878620424,19.492367667967137,37.86492717678165,21.27805737390625,89.67511518966683,5.92964403844354,105.17564964024297,pomegranate
18.395971532367675,47.64820413301032,17.459742479260033,23.00387796501412,86.36312549361335,6.943562142501853,49.88688102542442,mungbean
94.31625450818571,110.95959561904323,54.34694636229037,31.738574601622993,88.93077812607478,6.096720828622299,109.7471613490526,banana
75.27603901192165,42.32860731197619,37.198909370098846,28.089877596062053,81.4410939662524,5.7064951162187825,161.34451339683037,jute
17.83858315391345,41.47515868069779,20.840888519327212,26.311351925633858,85.6968955666758,6.506868963677233,35.17565941584744,mungbean
79.52514838733664,45.401090240519686,36.34148101132602,22.7648194923681,65.86555148270789,6.39698050560326,62.602517795170364,maize
39.910197969059695,64.82968942279469,90.79148211186573,19.895052924245714,15.010716585185781,7.662820914849814,68.34011918550456,chickpea
42.013755730753736,60.75806382913486,75.80040031689526,19.444762715655543,15.522773565322538,8.190785540493362,75.20436577262477,chickpea
36.391402959543115,64.52092201496276,91.02507880828884,18.226540821075528,14.159004187753771,7.867691573830081,71.98227097353207,chickpea
22.196350104196526,140.0710801040336,195.63102965394427,24.661487649662522,95.62992026728551,5.512665654698576,117.20877781372494,apple
67.32576121260183,54.889877335613505,45.66131257946218,22.06164869579059,70.76183748916384,7.041548949666165,196.56380464242147,rice
19.799748872503134,55.34485243362382,17.78753644849925,16.992085255837004,21.348209113390226,5.7277377348145,93.63263353493826,kidneybeans
54.41259630138619,70.0608369834379,67.6714777396106,33.50102840751119,87.11964160064514,6.881149730717957,137.28973221378075,papaya
99.52973890275828,31.118321942379914,25.659720948287294,24.550160920889297,57.066951978814295,6.305218696622862,148.0489823538607,coffee
40.79393756943858,55.8885787477128,17.897352921813603,30.683561549568026,58.617753447513586,5.9872922734996745,65.68351872063455,blackgram
21.45644142371761,83.53461026122952,17.2858677552178,19.94726415362291,19.443679701631016,5.9222050585369,90.53068744409401,kidneybeans
20.562222234696236,28.940748147057015,33.07205631842453,30.011619953866173,51.135378269210946,6.185001036781319,111.60972725580382,mango
17.302691827698574,28.22486988378634,38.85553914610577,32.56299447892126,46.54285895223786,6.254248234196591,90.48731647043695,mango
24.431580258046523,17.354585701235674,30.921399757482046,23.53955574770903,88.15866020291331,5.533270892186374,122.8037771970128,coconut
50.54433488868554,48.73388419833387,44.20417445233078,31.37566105654734,87.11782993894946,6.149940243183879,147.36468897405157,papaya
20.92489446973437,142.43532170340563,191.93439928386223,21.537609868878462,80.88238106928051,5.624886282069828,101.52466055340368,apple
35.937488056043804,62.74863336828951,89.88762384877914,17.33044933578692,15.483329967050244,7.117950968260259,85.08318878712153,chickpea
15.51168529722905,18.235619215955637,41.852656444330606,18.646710112199894,96.68225239913579,5.591807544889568,97.72127898761393,pomegranate
37.56092705129291,66.79411259844943,75.64881527337907,20.90493506894149,16.41823329869097,7.620189743844332,87.46648572852082,chickpea
103.68403672006434,17.59513475977175,51.2846658937168,28.978261113298576,92.40605589473398,6.399756607071085,29.48735170310216,muskmelon
